# parameter names
k1	km1	k2	k3	k4	k5	a	t_0	f_t	k_vac	baseline
# initial guess
198.4770456199611	9.486431330061246e-23	0.39393137638028125	0.41020388653428097	7.352136731316563e-5	1754.9943264992921	8.12470075	-100.0	0.001	1.0e-5	-0.029669785714285718
# best fit
198.4770456199611	9.486431330061246e-23	0.39393137638028125	2.923474316036719	7.352136731316563e-5	1754.9943264992921	28.604264178607323	-7.5303128303338704	0.008444232717727346	1.0e-5	-0.029669785714285718
# standard error
0.0	0.0	0.0	0.2365546628108712	0.0	0.0	0.47798118039978227	1.208574888912667	0.02095215157007904	0.0	0.0
# reduced χ²
4.9483649020467
# parameter names
k1	km1	k2	k3	k4	k5	a	t_0	f_t	k_vac	baseline
# initial guess
198.4770456199611	9.486431330061246e-23	0.39393137638028125	0.41020388653428097	7.352136731316563e-5	1754.9943264992921	8.12470075	-100.0	0.001	1.0e-5	-0.029669785714285718
# best fit
198.4770456199611	9.486431330061246e-23	0.39393137638028125	0.9552112558233085	7.352136731316563e-5	1754.9943264992921	2.270380609934761	-92.36828381738835	0.0	1.0e-5	-0.029669785714285718
# standard error
0.0	0.0	0.0	0.12539327572311823	0.0	0.0	2.22053732033114	5.342511460245919	0.4503819756993826	0.0	0.0
# reduced χ²
38.81728511530977
# parameter names
k1	km1	k2	k3	k4	k5	a	t_0	f_t	k_vac	baseline
# initial guess
198.4770456199611	9.486431330061246e-23	0.39393137638028125	0.41020388653428097	7.352136731316563e-5	1754.9943264992921	8.12470075	-100.0	0.001	1.0e-5	-0.029669785714285718
# best fit
198.4770456199611	9.486431330061246e-23	0.39393137638028125	2.923456745699994	7.352136731316563e-5	1754.9943264992921	28.604245401752202	-7.530348859686247	0.008436799541910064	1.0e-5	-0.029669785714285718
# standard error
0.0	0.0	0.0	0.23655518462154615	0.0	0.0	0.47798014069472256	1.2085784593067777	0.020952347999140118	0.0	0.0
# reduced χ²
4.948364902011486
# parameter names
k1	km1	k2	k3	k4	k5	a	t_0	f_t	k_vac	baseline
# initial guess
198.4770456199611	9.486431330061246e-23	0.39393137638028125	0.41020388653428097	7.352136731316563e-5	1754.9943264992921	8.12470075	-100.0	0.001	1.0e-5	-0.029669785714285718
# best fit
198.4770456199611	9.486431330061246e-23	0.39393137638028125	2.923456745699994	7.352136731316563e-5	1754.9943264992921	28.604245401752202	-7.530348859686247	0.008436799541910064	1.0e-5	-0.029669785714285718
# standard error
0.0	0.0	0.0	0.23655518462154615	0.0	0.0	0.47798014069472256	1.2085784593067777	0.020952347999140118	0.0	0.0
# reduced χ²
4.948364902011486
# parameter names
k1	km1	k2	k3	k4	k5	a	t_0	f_t	k_vac	baseline
# initial guess
198.4770456199611	9.486431330061246e-23	0.39393137638028125	0.41020388653428097	7.352136731316563e-5	1754.9943264992921	8.12470075	-100.0	0.001	1.0e-5	-0.029669785714285718
# best fit
198.4770456199611	9.486431330061246e-23	0.39393137638028125	2.923456745699994	7.352136731316563e-5	1754.9943264992921	28.604245401752202	-7.530348859686247	0.008436799541910064	1.0e-5	-0.029669785714285718
# standard error
0.0	0.0	0.0	0.23655518462154615	0.0	0.0	0.47798014069472256	1.2085784593067777	0.020952347999140118	0.0	0.0
# reduced χ²
4.948364902011486
# parameter names
k1	km1	k2	k3	k4	k5	a	t_0	f_t	k_vac	baseline
# initial guess
198.4770456199611	9.486431330061246e-23	0.39393137638028125	0.41020388653428097	7.352136731316563e-5	1754.9943264992921	8.12470075	-100.0	0.001	1.0e-5	-0.029669785714285718
# best fit
198.4770456199611	9.486431330061246e-23	0.39393137638028125	2.923456745699994	7.352136731316563e-5	1754.9943264992921	28.604245401752202	-7.530348859686247	0.008436799541910064	1.0e-5	-0.029669785714285718
# standard error
0.0	0.0	0.0	0.23655518462154615	0.0	0.0	0.47798014069472256	1.2085784593067777	0.020952347999140118	0.0	0.0
# reduced χ²
4.948364902011486
# parameter names
k1	km1	k2	k3	k4	k5	a	t_0	f_t	k_vac	baseline
# initial guess
198.4770456199611	9.486431330061246e-23	0.39393137638028125	0.41020388653428097	7.352136731316563e-5	1754.9943264992921	8.12470075	-100.0	0.001	1.0e-5	-0.029669785714285718
# best fit
198.4770456199611	9.486431330061246e-23	0.39393137638028125	2.923456745699994	7.352136731316563e-5	1754.9943264992921	28.604245401752202	-7.530348859686247	0.008436799541910064	1.0e-5	-0.029669785714285718
# standard error
0.0	0.0	0.0	0.23655518462154615	0.0	0.0	0.47798014069472256	1.2085784593067777	0.020952347999140118	0.0	0.0
# reduced χ²
4.948364902011486
# parameter names
k1	km1	k2	k3	k4	k5	a	t_0	f_t	k_vac	baseline
# initial guess
198.4770456199611	9.486431330061246e-23	0.39393137638028125	0.41020388653428097	7.352136731316563e-5	1754.9943264992921	8.12470075	-100.0	0.001	1.0e-5	-0.029669785714285718
# best fit
198.4770456199611	9.486431330061246e-23	0.39393137638028125	2.923474316036719	7.352136731316563e-5	1754.9943264992921	28.604264178607323	-7.5303128303338704	0.008444232717727346	1.0e-5	-0.029669785714285718
# standard error
0.0	0.0	0.0	0.2365546628108712	0.0	0.0	0.47798118039978227	1.208574888912667	0.02095215157007904	0.0	0.0
# reduced χ²
4.9483649020467
# parameter names
k1	km1	k2	k3	k4	k5	a	t_0	f_t	k_vac	baseline
# initial guess
198.4770456199611	9.486431330061246e-23	0.39393137638028125	0.41020388653428097	7.352136731316563e-5	1754.9943264992921	8.12470075	-100.0	0.001	1.0e-5	-0.029669785714285718
# best fit
